time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.728354,-2.1931,1.1506,1.4809,2.89
20.747350,-2.5175,1.3722,1.3643,3.18
20.747846,-2.6330,1.2870,1.6603,3.37
20.768563,-2.2445,-0.2833,1.8225,2.91
20.769551,-2.4357,-0.5369,2.0341,3.22
20.794231,-2.3854,-1.5423,2.5986,3.85
20.794735,-2.5575,-2.7340,1.9409,4.22
20.795184,-2.3632,-3.8566,1.2703,4.70
20.815387,-2.4489,-4.6839,0.4150,5.30
20.815946,-2.9862,-4.9283,-0.6447,5.80
20.830353,-2.3798,-5.2690,-1.9891,6.11
20.851933,-0.7871,-4.3126,-3.2053,5.43
20.852499,0.4440,-3.9900,-3.1654,5.11
20.872685,3.4114,-4.1284,-0.0716,5.36
20.873139,4.7362,-4.5152,1.5923,6.73
20.891640,5.4098,-4.8613,1.9659,7.53
20.892179,5.4492,-5.2997,0.7111,7.63
20.904359,6.5042,-6.6288,-0.1502,9.29
20.918332,7.4535,-6.7410,-1.1392,10.11
20.918829,7.1399,-5.6972,-0.0073,9.13
20.932834,4.5512,-3.9688,1.6998,6.27
20.958126,1.7475,-1.8482,-1.7083,3.06
20.981611,-4.4040,-2.7823,-5.9322,7.89
20.982492,-4.6676,-3.3828,4.6522,7.41
20.998882,-0.1394,-3.3960,0.1234,3.40
20.999401,0.0462,-2.3080,-2.2572,3.23
21.013211,-0.6086,-0.3213,-3.7404,3.80
21.027377,-0.1908,1.9040,-3.3330,3.84
21.041700,0.3170,1.5361,-3.2919,3.65
21.043130,0.8425,1.0842,-3.1625,3.45
21.056408,1.5591,0.4944,-3.0258,3.44
21.058898,1.9690,0.3582,-2.5725,3.26
21.072704,1.7914,0.4449,-2.3878,3.02
21.090120,0.3069,1.5873,-3.8543,4.18
21.091182,0.0789,3.2113,-3.2622,4.58
21.106563,-0.7734,3.2572,-3.0444,4.53
21.115336,-1.5089,2.9989,-3.0830,4.56
21.124162,-1.3501,2.6465,-2.6620,3.99
21.131034,-0.8873,2.1174,-3.0596,3.83
21.139545,0.0173,1.8977,-3.2530,3.77
21.156342,-0.0256,1.8063,-2.7555,3.29
21.163355,0.0269,2.0952,-2.4819,3.25
21.172397,-0.0849,2.3754,-2.1479,3.20
21.179221,-0.3946,2.5886,-1.9346,3.26
21.188607,-0.8323,2.6942,-1.8630,3.38
21.205774,-1.2857,2.4562,-1.9762,3.40
21.212005,-1.7905,2.3521,-1.7528,3.44
21.222830,-1.8189,2.3447,-1.3206,3.25
21.239428,-0.4744,2.2592,-0.5873,2.38
21.243856,0.5585,2.1864,-0.6889,2.36
21.256833,1.5304,2.2151,-0.8347,2.82
21.263963,1.2601,2.1642,0.0657,2.51
21.273935,0.3333,2.2784,1.2772,2.63
21.299829,0.6162,2.5484,3.3169,4.23
21.313162,3.5905,1.2311,3.2084,4.97
21.326919,3.9132,1.0653,2.5555,4.79
21.342526,3.1081,1.3959,0.5489,3.45
21.343009,1.6390,1.5754,0.5430,2.34
21.357388,-1.0618,1.4675,1.1885,2.17
21.364089,-0.9413,0.9304,0.8742,1.59
21.373622,-0.6461,0.0107,0.5542,0.85
21.380005,-0.2248,-0.7283,0.2464,0.80
21.396070,0.7878,-1.7353,0.3621,1.94
21.406272,0.3672,-1.6215,1.0958,1.99
21.411964,-0.1791,-1.5145,1.9100,2.44
21.422894,-0.9252,-1.6407,1.7315,2.56
21.440152,-0.6910,-1.9591,-1.6404,2.65
21.444455,-0.1604,-2.7074,-1.4764,3.09
21.459782,-0.1472,-3.3194,-2.3839,4.09
21.460692,-0.7573,-3.8401,-3.2013,5.06
21.474197,-1.3607,-4.6605,-3.1069,5.76
21.489667,-2.8343,-5.1941,-2.5949,6.46
21.493686,-3.1766,-5.6285,-2.5446,6.95
21.506424,-2.5081,-7.1732,-1.8575,7.82
21.523153,-6.0789,-3.2866,-0.2762,6.92
21.524755,-5.5299,-3.0394,1.5181,6.49
21.540641,-2.9557,-4.7139,-0.0708,5.56
21.547601,-4.1086,-3.3237,-3.3942,6.28
21.558203,-6.4009,-1.1305,-8.9129,11.03
21.564936,-0.6308,-3.8918,-3.8107,5.48
21.574737,0.0552,-3.7130,-0.7536,3.79
21.581160,-1.9168,-3.1564,0.5559,3.73
21.607701,-5.1668,-1.5136,0.3790,5.40
21.608207,-5.2200,-0.5206,0.3988,5.26
21.625709,-1.8001,0.0743,1.2696,2.20
21.626150,-0.1076,-0.1963,1.7773,1.79
21.652712,0.2155,-0.1238,2.3833,2.40
21.677133,0.9305,1.1980,-2.3574,2.80
21.677625,1.1307,1.3814,-3.3468,3.79
21.699599,1.1274,1.4966,-4.1391,4.54
21.700069,1.2339,1.3885,-4.3446,4.72
21.715512,1.2014,1.0725,-4.3319,4.62
21.716048,0.5165,0.9387,-4.8662,4.98
21.730821,-0.9299,0.7709,-5.5716,5.70
21.758831,-0.8308,-0.4533,-3.1687,3.31
21.778315,-0.1550,-3.3894,3.9574,5.21
21.778876,0.0158,-3.3130,5.0495,6.04
21.797733,0.4568,-3.1628,5.0502,5.98
21.815176,0.3370,-0.1588,1.2488,1.30
21.815722,-0.0654,0.6078,0.5371,0.81
21.835906,-0.4127,0.7507,0.3700,0.93
21.836341,-0.4209,0.7678,-0.7175,1.13
21.850450,-0.0440,0.4567,-2.5031,2.54
21.850899,-0.2586,0.3577,-3.5501,3.58
21.864779,0.0405,0.2952,-4.7589,4.77
21.878985,-0.9811,0.6404,-4.9614,5.10
21.879569,-1.9762,1.2541,-3.7463,4.42
21.895489,-1.5587,1.6107,-1.0024,2.46
21.909661,0.5920,0.4421,0.4848,0.88
21.910168,1.4330,-0.7074,1.9349,2.51
21.924031,0.8008,-1.2443,3.5964,3.89
21.942503,-0.4960,-0.5178,2.7406,2.83
21.943044,-0.4924,-0.7009,1.6497,1.86
21.958247,-0.8028,-0.8247,1.0483,1.56
21.958700,-0.9105,-0.8178,0.5874,1.36
21.972722,-1.0955,-0.9333,0.0881,1.44
21.995092,-1.1593,-1.5743,-0.8513,2.13
21.995663,-1.9895,-1.3641,-0.8969,2.57
22.010896,-0.9184,-1.2236,-1.6119,2.22
22.011447,-0.1551,-1.1475,-1.8640,2.19
22.026140,-0.9098,-1.0074,-0.7866,1.57
22.030542,-1.0636,-0.8383,-0.7396,1.54
22.040467,-0.6069,-0.6952,-1.3948,1.67
22.055077,0.5229,-0.6058,-2.9156,3.02
22.062378,-0.1423,-0.8024,-3.2775,3.38
22.072143,-1.5100,-0.9125,-2.6960,3.22
22.089491,-2.1971,-2.3030,-1.0776,3.36
22.094316,-2.4567,-2.6494,0.4644,3.64
22.105621,-1.1127,-3.0077,0.9892,3.36
22.110388,0.2872,-3.0967,1.2948,3.37
22.122018,0.5518,-2.7090,1.6207,3.20
22.138446,0.1742,-1.5435,0.0841,1.56
22.142453,0.2832,-1.2951,-0.0127,1.33
22.155393,1.8650,-0.6617,-0.4742,2.03
22.171845,1.8763,1.2571,-1.7977,2.89
22.174571,1.6880,1.9736,-2.5376,3.63
22.188624,1.9311,2.0959,-2.7647,3.97
22.190842,2.0674,2.1925,-2.5128,3.92
22.204948,1.6526,2.4165,-2.8374,4.08
22.222445,1.6467,2.6723,-1.4356,3.45
22.223139,1.2299,1.6917,-1.6620,2.67
22.239502,0.1842,0.9287,-1.1819,1.51
22.239984,-1.8948,0.7852,0.3292,2.08
22.255510,-0.5383,0.1657,0.8947,1.06
22.262822,-0.2650,0.2129,1.0069,1.06
22.271955,-0.2106,-0.0145,0.6597,0.69
22.278956,-0.4045,0.2650,0.4192,0.64
22.294995,0.2752,0.4867,-0.5418,0.78
22.305118,-0.2743,0.5145,-0.8679,1.05
22.311042,-1.1000,0.2628,-1.5749,1.94
22.322500,-1.2391,-0.4194,-1.8143,2.24
22.340829,-0.1496,-1.1357,-1.3476,1.77
22.343953,-0.1060,-1.2066,-1.1859,1.70
22.356210,0.1372,-1.6143,-0.3143,1.65
22.359616,-0.3863,-1.5781,0.0382,1.63
22.372868,-1.0418,-1.4297,-0.0426,1.77
22.397112,0.6744,-1.2638,0.6544,1.57
22.397642,0.7233,-0.7017,1.2556,1.61
22.411625,1.0020,-0.2748,0.7788,1.30
22.412091,1.0765,0.2237,0.1166,1.11
22.426371,1.1223,0.7362,-0.4509,1.42
22.440832,0.6648,1.7763,-0.7902,2.05
22.441276,-0.0542,1.5699,-0.7187,1.73
22.455548,0.2320,0.9660,-0.5416,1.13
22.463671,-1.0347,0.3927,0.7212,1.32
22.472436,-1.1785,0.0536,0.9946,1.54
22.479673,-0.0809,-0.5004,0.0487,0.51
22.495720,0.6949,0.5210,-0.7889,1.17
22.505453,0.8182,0.5038,-0.4532,1.06
22.511677,0.9672,0.7987,-0.8196,1.50
22.521950,1.1321,0.8005,-0.8388,1.62
22.537994,0.6998,0.5596,-0.4451,1.00
22.544000,0.2800,0.1891,-0.2741,0.44
22.555507,0.0093,0.1071,-0.4107,0.42
22.560143,-0.2617,0.0669,-0.4942,0.56
22.571548,-0.4981,-0.0414,-0.0219,0.50
22.587999,-0.7524,0.0828,0.1281,0.77
22.592139,-0.7129,0.0346,0.0382,0.71
22.605165,-0.4789,-0.0451,-0.2009,0.52
22.621283,0.0131,0.0349,-0.0814,0.09
22.624702,0.0806,0.1277,-0.1078,0.19
22.637986,0.3540,0.0778,-0.0232,0.36
22.640548,0.6215,0.1309,-0.1145,0.65
22.654486,0.7201,0.1083,-0.0887,0.73
22.671219,0.5083,-0.3197,0.5288,0.80
22.672621,0.0961,-0.3446,0.3732,0.52
22.688869,-0.2373,-0.2159,0.0419,0.32
22.689329,-0.4299,-0.5289,0.1350,0.69
22.705072,-0.5016,-0.4282,-0.8309,1.06
22.716421,-0.6596,-0.2388,-0.9687,1.20
22.725114,-0.6289,-0.0702,-1.0615,1.24
22.728767,-0.5325,-0.0013,-0.7281,0.90
22.739928,-0.3267,0.1530,-0.3076,0.47
22.757959,0.1214,0.1670,-0.0868,0.22
22.760504,0.2265,-0.0315,0.0988,0.25
22.774765,0.3150,-0.2378,0.3331,0.52
22.786307,0.3123,-0.4149,0.4212,0.67
22.792371,0.0947,-0.1437,0.5564,0.58
22.802632,0.2809,0.0451,0.4360,0.52
22.820452,0.3406,-0.0521,-0.2363,0.42
