time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.817837,0.3594,-0.2215,0.0750,0.43
18.831217,0.3212,-0.1902,0.0605,0.38
18.833523,0.2838,-0.0811,-0.0897,0.31
18.847835,0.3013,-0.0423,-0.1531,0.34
18.866493,0.4222,0.0886,-0.1165,0.45
18.866969,0.3237,0.0918,-0.2539,0.42
18.882339,0.1908,0.1237,-0.1856,0.29
18.882795,0.0663,0.1209,-0.0434,0.14
18.899015,-0.0797,0.2068,-0.0964,0.24
18.906382,-0.0534,0.2079,-0.1936,0.29
18.923381,-0.0485,0.1927,-0.0801,0.21
18.924086,-0.0685,0.1570,0.0811,0.19
18.937809,-0.1213,0.0509,0.1965,0.24
18.951775,-0.1427,-0.1417,0.1125,0.23
18.953661,-0.1038,-0.1254,-0.0508,0.17
18.965531,-0.1447,-0.1001,-0.2114,0.28
18.980400,-0.4030,-0.0015,-0.2207,0.46
18.985960,-0.2673,-0.0754,-0.2214,0.36
18.997134,0.0235,0.0389,-0.7538,0.76
19.014228,-0.1295,0.1187,0.2919,0.34
19.018038,-0.0852,0.1383,0.4431,0.47
19.030788,0.0457,0.1128,0.4499,0.47
19.034086,0.1340,0.0979,0.4167,0.45
19.047520,0.2278,0.0988,0.3777,0.45
19.063626,0.2248,0.0097,-0.0860,0.24
19.066440,0.1024,-0.0054,-0.1788,0.21
19.080628,0.0755,-0.1131,-0.2322,0.27
19.097078,0.2052,0.0568,-0.5031,0.55
19.098790,0.1036,0.0319,-0.5091,0.52
19.114040,0.3356,-0.0681,-0.4531,0.57
19.114517,0.2015,-0.4297,0.3063,0.56
19.131197,-2.2287,-2.1940,0.0503,3.13
19.138717,-3.8773,-5.2237,-1.3836,6.65
19.147956,-1.8560,-4.3743,0.2475,4.76
19.154709,-0.8805,-1.9228,0.7262,2.24
19.164365,-0.5058,-0.9078,0.6462,1.22
19.180665,1.3756,1.1258,-0.2198,1.79
19.186792,1.1592,1.9530,-0.5058,2.33
19.197712,0.4494,1.8322,-0.4223,1.93
19.214601,-0.1149,0.3877,-0.7494,0.85
19.220419,-0.7553,-0.2829,-0.1474,0.82
19.231293,-0.4570,-0.1637,0.6576,0.82
19.235140,-0.3771,0.3053,1.0511,1.16
19.248356,-0.8533,0.5741,1.2360,1.61
19.275243,-1.9232,0.4533,1.0472,2.24
19.290159,0.1238,-0.5765,-0.8864,1.06
19.304452,2.1037,-1.9576,-0.5816,2.93
19.318612,3.3959,-1.5825,0.4667,3.78
19.319045,3.8278,-0.6686,0.7146,3.95
19.333013,3.4619,0.2236,0.7761,3.55
19.339533,3.4229,1.4440,0.3367,3.73
19.347983,3.7656,1.8925,-0.3697,4.23
19.355435,2.1216,2.2401,-0.1900,3.09
19.371617,-0.6040,2.2795,-0.5091,2.41
19.380960,-1.4690,1.9035,-0.4977,2.46
19.387541,-1.8582,1.1385,-0.1251,2.18
19.397131,-1.6283,0.5362,0.2350,1.73
19.414375,-1.6102,0.0636,-0.0268,1.61
19.419737,-1.4621,-0.0250,-0.2836,1.49
19.430639,-0.4432,-0.1656,-0.2380,0.53
19.436123,0.3048,-0.2367,-0.1180,0.40
19.447263,0.7594,-0.2651,-0.0109,0.80
19.464209,0.8738,-0.1859,-0.0353,0.89
19.468333,0.6601,-0.0361,0.2050,0.69
19.480587,0.5168,0.0612,0.1914,0.55
19.497388,0.0655,0.0444,0.0485,0.09
19.500163,-0.1638,0.0645,0.0400,0.18
19.513663,-0.3310,0.0249,-0.0687,0.34
19.516261,-0.4800,0.0734,-0.4498,0.66
19.530943,-0.4198,0.0778,-0.3992,0.58
19.553134,0.0305,-0.0632,0.0300,0.08
19.553612,0.0795,-0.2020,0.1275,0.25
19.567473,0.1123,-0.1193,0.4852,0.51
19.568045,-0.0169,-0.1008,0.3969,0.41
19.586196,-0.2141,-0.0803,-0.0366,0.23
19.586668,-0.1744,0.0260,0.0782,0.19
19.600599,-0.3836,0.2734,-0.2697,0.54
19.615142,-0.3272,0.1456,-0.3259,0.48
19.620531,-0.1284,-0.1329,-0.2254,0.29
19.630494,0.0153,-0.3578,-0.2082,0.41
19.636528,0.1664,-0.4683,-0.1257,0.51
19.647250,0.2538,-0.5566,0.0073,0.61
19.663593,0.1390,-0.2204,0.0468,0.26
19.668654,0.0931,-0.1029,0.0273,0.14
19.679989,0.0807,-0.0309,0.0433,0.10
19.696722,0.0342,-0.0152,0.0418,0.06
19.700900,-0.0003,0.0073,0.0581,0.06
19.713622,0.0173,-0.0473,0.0384,0.06
19.717058,0.0747,-0.1093,-0.0964,0.16
19.730746,0.0730,-0.1143,-0.1856,0.23
19.746791,-0.0625,0.0809,-0.2342,0.26
19.748970,-0.0529,0.1705,-0.2387,0.30
19.763454,0.0682,0.1206,-0.1398,0.20
19.780085,0.2279,-0.0293,0.0132,0.23
19.781266,0.2426,-0.0158,0.0211,0.24
19.789155,0.1159,0.0292,-0.0217,0.12
19.797448,0.0146,0.0310,-0.0023,0.03
19.813409,-0.0588,0.0123,0.0459,0.08
19.821415,-0.0772,-0.0314,0.0364,0.09
19.830038,-0.1397,-0.0346,0.0698,0.16
19.837097,-0.1469,-0.0020,0.1176,0.19
19.846950,-0.0465,-0.1133,0.0505,0.13
19.864437,0.2402,-0.1125,-0.0043,0.27
19.869504,0.2790,-0.0687,-0.0231,0.29
19.884627,0.1809,-0.0435,-0.0133,0.19
19.890852,0.1663,-0.1162,0.0900,0.22
19.916636,0.1025,-0.1858,0.1547,0.26
19.933113,-0.0757,0.4552,0.4911,0.67
19.946012,-0.2376,-0.2160,0.5025,0.60
19.949530,-0.0950,-0.2993,0.1085,0.33
19.961938,0.0381,-0.2025,-0.0573,0.21
19.978691,0.2323,-0.0567,-0.2990,0.38
19.981420,0.2239,0.0890,-0.2704,0.36
19.994695,0.1442,0.2483,-0.2041,0.35
19.997352,0.1158,0.1271,-0.2229,0.28
20.011852,-0.0967,0.0919,-0.1379,0.19
