time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.182032,-0.1934,-0.0990,-0.0507,0.22
18.202780,-0.1738,-0.1204,-0.0027,0.21
18.204312,-0.1558,-0.1009,0.0522,0.19
18.223950,-0.0082,-0.0880,0.1254,0.15
18.224586,0.0612,-0.0563,0.1217,0.15
18.245671,0.1305,-0.0415,0.1489,0.20
18.246216,0.1802,-0.0411,0.1395,0.23
18.268057,0.1766,-0.0768,0.1141,0.22
18.268762,0.1473,-0.0650,0.0984,0.19
18.269177,0.0910,-0.0246,0.0656,0.11
18.283894,0.0198,-0.0059,0.0349,0.04
18.297938,-0.0745,-0.0186,-0.0575,0.10
18.313661,-0.0998,-0.0213,-0.0684,0.12
18.314309,-0.1392,-0.0407,-0.0957,0.17
18.333281,-0.1232,-0.0218,-0.1395,0.19
18.333741,-0.0969,-0.0170,-0.1589,0.19
18.358376,-0.0328,0.0026,-0.1601,0.16
18.378322,0.1463,0.0252,-0.1187,0.19
18.378793,0.2358,-0.0128,-0.0766,0.25
18.397616,0.2606,-0.0149,-0.0398,0.26
18.398676,0.2775,-0.0364,0.0185,0.28
18.415901,0.2418,-0.0583,0.0829,0.26
18.430320,0.1539,-0.0998,0.0866,0.20
18.430800,0.1016,-0.0739,0.0431,0.13
18.449575,0.0996,-0.0600,0.0536,0.13
18.450004,0.0671,-0.0627,0.0375,0.10
18.463466,0.0468,-0.0462,0.0619,0.09
18.477923,0.0360,-0.0538,0.0386,0.08
18.478364,0.0239,-0.0227,0.0006,0.03
18.492063,0.0141,0.0035,-0.0280,0.03
18.506114,0.0474,0.0058,-0.0444,0.07
18.520873,0.0206,0.0440,-0.0687,0.08
18.521318,0.0178,0.0463,-0.0691,0.09
18.534842,0.0337,0.0222,-0.0734,0.08
18.548948,0.0179,0.0291,-0.0326,0.05
18.555725,-0.0091,0.0050,-0.0259,0.03
18.565013,-0.0384,-0.0189,0.0220,0.05
18.581544,-0.0891,-0.0405,0.0724,0.12
18.582025,-0.0650,-0.0428,0.0773,0.11
18.589449,-0.0571,-0.0354,0.1275,0.14
18.603499,-0.0176,-0.0327,0.1633,0.17
18.621765,0.0785,-0.0560,0.2079,0.23
18.622241,0.1035,-0.0629,0.2116,0.24
18.636137,0.0946,-0.0843,0.2528,0.28
18.649832,0.0455,-0.0536,0.2294,0.24
18.653453,-0.0368,-0.0610,0.1938,0.21
18.663895,-0.0591,-0.0685,0.1581,0.18
18.669426,-0.0977,-0.1022,0.1225,0.19
18.679958,-0.0664,-0.1334,0.0913,0.17
18.696880,-0.0465,-0.1166,-0.0300,0.13
18.701927,-0.0288,-0.0806,-0.0623,0.11
18.714311,-0.0297,-0.0445,-0.0536,0.08
18.718183,-0.0497,-0.0203,-0.0901,0.10
18.730594,-0.0526,0.0039,-0.1434,0.15
18.747209,-0.0240,0.0455,-0.2369,0.24
18.750284,0.0314,0.0245,-0.2481,0.25
18.763761,0.0724,0.0274,-0.2507,0.26
18.780269,0.1059,0.0069,-0.2287,0.25
18.782156,0.1433,-0.0190,-0.2212,0.26
18.796857,0.1706,-0.0211,-0.2153,0.28
18.798370,0.1709,-0.0473,-0.2066,0.27
18.813593,0.1636,-0.0520,-0.1973,0.26
18.822309,0.0997,-0.0473,-0.1012,0.15
18.830706,0.0390,-0.0545,-0.0414,0.08
18.838175,-0.0170,-0.0809,0.0559,0.10
18.854445,-0.1736,-0.0619,0.1568,0.24
18.863601,-0.1978,-0.0810,0.1775,0.28
18.870403,-0.2356,-0.1025,0.1684,0.31
18.880096,-0.2101,-0.1117,0.1390,0.28
18.896916,-0.0251,-0.0916,-0.0549,0.11
18.902598,0.0960,-0.0454,-0.1878,0.22
18.914314,0.2075,0.0104,-0.2564,0.33
18.918961,0.3141,0.0517,-0.3222,0.45
18.935642,0.3761,0.0809,-0.3717,0.53
18.947928,0.4546,0.1234,-0.3270,0.57
18.950880,0.4486,0.1295,-0.2706,0.54
18.966361,0.3616,0.1089,-0.1864,0.42
18.992550,0.1385,0.0506,-0.0190,0.15
19.008892,-0.2946,-0.1009,0.1944,0.37
19.023154,-0.4594,-0.2094,0.2403,0.56
19.023659,-0.5086,-0.2259,0.2464,0.61
19.037469,-0.5065,-0.2226,0.2520,0.61
19.051600,-0.3037,-0.1882,0.1791,0.40
19.055170,-0.1772,-0.1361,0.1233,0.26
19.065631,-0.0252,-0.0890,0.0677,0.11
19.080105,0.2486,0.0499,-0.0429,0.26
19.087480,0.3437,0.0914,-0.0667,0.36
19.096757,0.4090,0.1136,-0.1021,0.44
19.103443,0.4488,0.1354,-0.1106,0.48
19.113438,0.4573,0.0968,-0.1397,0.49
19.130091,0.3511,0.0617,-0.1547,0.39
19.135394,0.2665,0.0007,-0.1214,0.29
19.146481,0.1888,-0.0220,-0.1142,0.22
19.163182,0.0577,-0.1003,-0.0376,0.12
19.167808,0.0334,-0.1152,-0.0140,0.12
19.179766,-0.0043,-0.1371,0.0259,0.14
19.183893,-0.0099,-0.1301,0.0506,0.14
19.197192,-0.0099,-0.1085,0.0962,0.15
19.213225,-0.0229,-0.0173,0.1210,0.12
19.215811,-0.0291,-0.0052,0.1023,0.11
19.229769,-0.0233,0.0070,0.0662,0.07
19.247153,-0.0143,0.0048,0.0130,0.02
19.248063,-0.0040,-0.0118,-0.0322,0.03
19.263150,0.0300,-0.0190,-0.0866,0.09
19.264083,0.0469,-0.0357,-0.1143,0.13
19.283897,0.0320,-0.0310,-0.1196,0.13
19.288454,-0.0212,-0.0072,-0.0975,0.10
19.296851,-0.0557,0.0525,-0.1084,0.13
19.303917,-0.0808,0.0834,-0.1311,0.18
19.313566,-0.1250,0.0856,-0.1175,0.19
19.340640,-0.1145,0.0567,-0.0538,0.14
19.341113,-0.1461,0.0112,0.0128,0.15
19.354830,-0.1632,-0.0031,0.0534,0.17
19.355406,-0.1442,-0.0366,0.1061,0.18
19.369021,-0.1151,-0.0316,0.1446,0.19
19.383411,-0.0511,-0.0407,0.1923,0.20
19.384418,-0.0234,-0.0475,0.2034,0.21
19.397738,-0.0029,0.0079,0.2018,0.20
19.413201,0.0194,-0.0704,0.1784,0.19
19.416538,0.0286,-0.0795,0.1760,0.20
19.429387,0.0089,-0.0935,0.1946,0.22
19.432449,-0.0086,-0.0908,0.2243,0.24
19.446261,-0.0261,-0.0977,0.2622,0.28
19.462797,-0.0843,-0.1210,0.3483,0.38
19.464632,-0.1219,-0.1372,0.3504,0.40
19.479651,-0.1363,-0.1344,0.3639,0.41
19.488869,-0.0558,-0.1693,0.2568,0.31
19.496973,0.0102,-0.1543,0.1563,0.22
19.505023,0.0568,-0.1274,0.0628,0.15
19.513592,0.1248,-0.1005,-0.0376,0.16
19.530167,0.2028,-0.0254,-0.1760,0.27
19.537284,0.2223,0.0085,-0.2523,0.34
19.546650,0.2271,0.0543,-0.3305,0.40
19.553014,0.2521,0.1191,-0.4311,0.51
19.563105,0.2543,0.1477,-0.4767,0.56
19.579799,0.2662,0.1157,-0.5043,0.58
19.584979,0.2690,0.0815,-0.4556,0.54
19.599741,0.2281,0.0640,-0.4117,0.47
19.613608,0.1452,0.0551,-0.2829,0.32
19.616967,0.0947,0.0256,-0.2187,0.24
19.630230,0.0281,0.0010,-0.1552,0.16
19.633341,-0.0330,0.0052,-0.0521,0.06
19.656259,-0.0978,-0.0670,-0.0269,0.12
19.656783,-0.1188,-0.1080,0.0093,0.16
19.670085,-0.1540,-0.1392,0.0404,0.21
19.684484,-0.1060,-0.1655,0.0379,0.20
19.684928,-0.0836,-0.1533,0.0610,0.18
19.698841,-0.0560,-0.1362,0.0666,0.16
19.713524,0.0167,-0.0756,0.1567,0.17
19.713953,0.0327,-0.0226,0.2008,0.20
19.729785,0.0566,0.0018,0.1152,0.13
19.737396,0.0667,-0.0124,0.0405,0.08
19.746358,0.0479,-0.0555,-0.0393,0.08
19.753486,0.0527,-0.0650,-0.0710,0.11
19.763566,0.0265,-0.0626,-0.0811,0.11
19.779688,0.0318,-0.0338,-0.1293,0.14
19.785623,0.0250,-0.0600,-0.1053,0.12
19.796074,0.0113,-0.0743,-0.1048,0.13
19.812403,0.0438,-0.0117,-0.1126,0.12
19.817801,0.0590,0.0124,-0.0770,0.10
19.829434,0.1077,0.0150,-0.0482,0.12
19.833694,0.1321,0.0152,-0.0144,0.13
19.845617,0.1323,-0.0111,-0.0142,0.13
19.863753,0.1263,-0.0424,0.0165,0.13
19.866731,0.0775,-0.0737,0.0278,0.11
19.882011,0.0338,-0.0451,0.0456,0.07
19.882498,-0.0146,-0.0644,0.0821,0.11
19.899728,-0.0775,-0.0645,0.0969,0.14
19.913635,-0.1309,-0.0862,0.0948,0.18
19.914528,-0.1191,-0.0838,0.0754,0.16
19.931138,-0.0996,-0.1101,0.0917,0.17
19.938538,-0.0595,-0.0762,0.0782,0.12
19.948623,-0.0487,-0.0712,0.0769,0.12
19.954331,-0.0474,-0.0638,0.0776,0.11
19.967823,-0.1752,0.0371,0.0778,0.20
19.981381,-0.0623,-0.0415,-0.0439,0.09
19.992125,-0.0759,-0.0150,-0.0641,0.10
20.010321,-0.0773,-0.0148,-0.0787,0.11
20.012436,-0.1072,0.0069,-0.0874,0.14
20.015143,-0.1062,0.0335,-0.1126,0.16
20.035048,-0.1026,0.0241,-0.1234,0.16
20.035768,-0.0968,-0.0068,-0.1455,0.17
20.052134,-0.0919,-0.0446,-0.1448,0.18
20.052691,-0.0523,-0.0515,-0.1180,0.14
20.066336,-0.0579,-0.0631,-0.0863,0.12
20.080618,-0.0192,-0.0863,-0.0212,0.09
20.082583,-0.0273,-0.0645,0.0240,0.07
20.095626,-0.0071,-0.0690,0.0660,0.10
20.112226,0.0043,-0.0399,0.0337,0.05
20.114668,0.0145,-0.0685,-0.0097,0.07
20.128698,-0.0067,-0.0589,-0.0439,0.07
20.145324,-0.0207,-0.0493,-0.0789,0.10
20.146962,-0.0352,-0.0325,-0.0844,0.10
20.155606,-0.0325,-0.0229,-0.1044,0.11
20.163578,-0.0275,-0.0253,-0.1002,0.11
20.179165,0.0093,-0.0323,-0.1132,0.12
20.187107,-0.0021,-0.0441,-0.0775,0.09
20.195645,-0.0089,-0.0297,-0.0867,0.09
20.203135,-0.0444,-0.0368,-0.0908,0.11
20.219388,-0.0297,-0.0247,-0.0647,0.08
20.229049,-0.0680,-0.0199,-0.0490,0.09
20.235311,-0.0801,-0.0151,-0.0332,0.09
20.245763,-0.0826,-0.0103,0.0020,0.08
20.262366,-0.1163,-0.0606,0.0264,0.13
20.267411,-0.0707,-0.0869,0.0132,0.11
20.279111,-0.0248,-0.0916,-0.0003,0.09
20.283591,-0.0124,-0.0724,0.0123,0.07
20.295353,0.0287,-0.0531,0.0270,0.07
20.311731,0.0580,-0.0674,0.0125,0.09
20.315604,0.0389,-0.0578,0.0074,0.07
20.328381,0.0100,-0.0339,-0.0003,0.04
20.345445,0.0021,-0.0628,-0.0258,0.07
20.347924,0.0114,-0.0389,-0.0338,0.05
20.361826,0.0160,-0.0342,-0.0130,0.04
20.363999,0.0110,-0.0414,0.0273,0.05
20.379426,0.0132,-0.0367,0.0461,0.06
20.388137,0.0125,-0.0105,0.0593,0.06
20.398010,-0.0047,-0.0345,0.0246,0.04
20.411843,-0.0125,-0.0107,-0.0077,0.02
20.412387,-0.0203,-0.0252,-0.0304,0.04
20.426080,-0.0210,-0.0230,-0.0625,0.07
20.446152,0.0049,-0.0207,-0.0415,0.05
20.446566,0.0119,-0.0255,-0.0678,0.07
20.460279,0.0523,-0.0232,-0.0308,0.06
20.474280,0.0667,-0.0231,0.0324,0.08
20.488406,0.0548,-0.0159,0.0303,0.06
20.488837,0.0836,0.0056,0.0328,0.09
20.502352,0.0836,-0.0207,0.0541,0.10
20.502802,0.0955,-0.0040,0.0390,0.10
20.516870,0.1215,-0.0089,0.0046,0.12
20.530845,0.1636,-0.0713,-0.0360,0.18
20.532587,0.2032,-0.1003,-0.0563,0.23
20.545151,0.2065,-0.0671,-0.0428,0.22
20.561641,0.2057,-0.0204,-0.0389,0.21
20.564698,0.1828,-0.0044,-0.0344,0.19
20.578732,0.1738,0.0067,-0.0390,0.18
20.595564,0.0796,0.0075,-0.0265,0.08
20.596861,0.0619,-0.0052,-0.0361,0.07
20.611938,0.0541,-0.0441,-0.0266,0.07
20.612983,0.0180,-0.0375,-0.0076,0.04
20.629019,0.0049,-0.0334,0.0353,0.05
20.636869,0.0156,-0.0337,0.0328,0.05
20.645284,0.0120,-0.0243,0.0131,0.03
20.653187,0.0518,-0.0054,0.0075,0.05
20.668963,0.0933,-0.0129,-0.0064,0.09
20.678837,0.1043,-0.0227,-0.0528,0.12
20.685009,0.1177,-0.0445,-0.0464,0.13
20.695058,0.1402,-0.0520,-0.0375,0.15
20.712220,0.1319,-0.0408,0.0192,0.14
20.717072,0.1392,-0.0508,0.0333,0.15
20.728767,0.1106,-0.0274,0.0378,0.12
20.733498,0.0865,-0.0375,0.0373,0.10
20.745485,0.0673,-0.0260,0.0535,0.09
20.768739,-0.0116,0.0017,0.0614,0.06
20.769271,-0.0684,0.0061,0.0702,0.10
20.784431,-0.0796,0.0034,0.0837,0.12
20.784880,-0.1023,-0.0113,0.0827,0.13
20.799943,-0.1272,-0.0235,0.0884,0.16
20.814186,-0.1237,-0.0525,0.0617,0.15
20.814622,-0.1166,-0.0597,0.0579,0.14
20.829070,-0.1068,-0.0549,0.0421,0.13
20.837442,-0.0506,-0.0810,0.0159,0.10
20.845428,-0.0594,-0.0953,0.0056,0.11
20.853839,-0.0325,-0.0832,0.0072,0.09
20.869474,-0.0046,-0.0446,-0.0448,0.06
20.878121,0.0036,-0.0540,-0.0436,0.07
20.885512,0.0117,-0.0586,-0.0159,0.06
20.894579,0.0247,-0.0560,0.0094,0.06
20.911042,0.0141,-0.0557,0.0553,0.08
20.917717,-0.0285,-0.0269,0.0539,0.07
20.927944,-0.0354,-0.0149,0.0424,0.06
20.934078,-0.0183,0.0474,-0.0338,0.06
20.944791,-0.0298,0.0475,-0.0788,0.10
20.960890,0.0027,0.0022,-0.0854,0.09
20.966125,0.0203,-0.0192,-0.0807,0.09
20.977934,0.0404,-0.0381,-0.0753,0.09
20.994273,0.0659,-0.0856,-0.0351,0.11
20.998259,0.0690,-0.0950,0.0161,0.12
21.011820,0.0791,-0.1069,0.0481,0.14
21.014698,0.0147,-0.0494,0.0630,0.08
21.028388,0.0609,-0.0396,0.0347,0.08
21.044193,0.0741,-0.0226,0.0367,0.09
21.046419,0.1011,-0.0081,0.0124,0.10
21.061066,0.1113,-0.0248,0.0311,0.12
21.062546,0.1164,-0.0247,0.0209,0.12
21.077746,0.1139,-0.0128,0.0272,0.12
21.086830,0.1102,-0.0083,-0.0088,0.11
21.095173,0.1137,-0.0134,-0.1081,0.16
21.102672,0.0908,-0.0137,-0.1466,0.17
21.118908,0.0677,0.0287,-0.1851,0.20
21.128645,0.0132,-0.0028,-0.1450,0.15
21.134935,-0.1272,-0.0103,-0.0735,0.15
21.145266,-0.2454,-0.0152,-0.0081,0.25
21.162130,-0.2754,-0.1537,0.2042,0.38
21.167104,-0.1796,-0.1293,0.4064,0.46
21.189437,-0.0834,-0.1407,0.4983,0.52
21.189933,0.1538,-0.1641,0.4559,0.51
21.203730,0.1178,-0.0632,0.4493,0.47
21.204208,0.2860,-0.0153,0.0998,0.30
21.217901,0.2016,0.0538,-0.1962,0.29
21.231968,0.0698,0.0771,-0.6913,0.70
21.232422,-0.1112,0.0410,-0.6899,0.70
21.246267,-0.2684,-0.0382,-0.6305,0.69
21.261215,-0.3509,-0.1800,-0.6640,0.77
21.263326,-0.2867,-0.1830,-0.4132,0.54
21.278043,-0.2277,-0.1724,-0.0445,0.29
21.294306,0.1463,-0.0216,0.4383,0.46
21.295564,0.2778,0.0608,0.5432,0.61
21.303517,0.3801,0.0569,0.5466,0.67
21.319522,0.5647,0.0556,0.4536,0.73
21.328158,0.4858,-0.0378,0.3641,0.61
21.335715,0.2833,-0.0811,0.1800,0.35
21.344165,0.0927,-0.1533,0.1068,0.21
21.360899,-0.1794,-0.1273,-0.1395,0.26
21.367588,-0.3251,-0.0674,-0.2375,0.41
21.377929,-0.3069,-0.0624,-0.2153,0.38
21.383658,-0.1715,-0.0808,-0.2684,0.33
21.394180,-0.1792,-0.0679,-0.2510,0.32
21.410724,-0.0229,-0.0084,0.2661,0.27
21.415901,0.0135,-0.0098,0.3984,0.40
21.427545,0.0711,-0.0783,0.2740,0.29
21.443725,0.1280,-0.1029,0.0137,0.16
21.451635,0.1438,-0.0903,-0.0023,0.17
21.461278,0.0828,-0.1184,-0.0387,0.15
21.464152,-0.0116,-0.1728,-0.0606,0.18
21.477920,-0.0576,-0.2199,-0.1049,0.25
21.499719,0.0887,-0.2469,-0.2881,0.39
21.500272,0.3068,-0.1647,-0.2698,0.44
21.518150,0.5022,-0.1401,-0.0080,0.52
21.518610,0.8419,-0.1852,0.1826,0.88
21.534594,0.6543,-0.2191,0.3928,0.79
21.535030,-0.0820,-0.1391,0.7761,0.79
21.549021,-0.8075,-0.2525,0.1744,0.86
21.552498,-0.8547,-0.1942,-0.5578,1.04
21.563307,-0.6416,0.0470,-0.9594,1.16
21.578159,-0.1993,0.3579,-0.7347,0.84
21.584587,0.0301,0.3978,-0.0941,0.41
21.593970,0.2293,0.3033,0.2013,0.43
21.610609,0.3291,-0.1821,0.1179,0.39
21.616680,0.1731,-0.2926,0.2873,0.45
21.627456,-0.1117,-0.2958,0.4540,0.55
21.632563,-0.3292,-0.3063,0.4732,0.65
21.643953,-0.4948,-0.3262,0.4115,0.72
21.660477,-0.4571,-0.2855,0.2124,0.58
21.664826,-0.2570,-0.2034,0.1937,0.38
21.677208,-0.1190,-0.1285,0.0030,0.18
21.693771,-0.2476,0.1586,0.0515,0.30
21.696938,-0.2049,0.2581,0.1141,0.35
21.710433,0.0586,0.2905,0.2212,0.37
21.712945,0.3953,0.1476,0.3539,0.55
21.727078,0.5782,0.0446,0.4190,0.72
21.743475,0.6009,-0.2346,0.5837,0.87
21.745131,0.7504,-0.2392,0.3322,0.85
21.760242,0.8686,-0.1603,-0.0512,0.88
21.769117,0.9583,0.0615,-0.4421,1.06
21.777477,0.8329,0.0537,-0.7548,1.13
21.784995,0.6816,0.0460,-0.9853,1.20
21.794248,0.5532,-0.0116,-0.9103,1.07
21.810694,-0.1053,-0.9436,-0.8240,1.26
21.817451,-0.5800,-1.1635,-0.2932,1.33
21.827618,-0.5029,-1.0490,0.2973,1.20
21.839288,-0.0812,-0.4903,0.5638,0.75
21.848869,0.2302,0.1863,0.8594,0.91
21.863716,-1.3541,1.2957,-0.1823,1.88
21.865494,-3.2338,1.3271,-0.9287,3.62
21.878648,-3.6156,0.6196,-1.3660,3.91
21.884980,-2.6204,-0.2925,-1.5855,3.08
21.902949,-1.8314,-0.9213,-1.2939,2.42
21.903569,-1.2821,-1.0622,-0.9618,1.92
21.917800,-1.3586,-0.6382,-0.4726,1.57
21.932220,1.4003,0.1124,-0.0731,1.41
21.932670,2.9230,0.1956,2.3373,3.75
21.946548,2.9547,0.4782,3.3684,4.51
21.960929,2.5453,0.2203,3.0129,3.95
21.977455,0.6901,-0.4743,0.0157,0.84
21.977913,-0.0310,-0.7429,-1.3016,1.50
21.985928,-0.6704,-0.6585,-2.2163,2.41
21.994332,-0.7528,-0.3670,-2.4738,2.61
22.010580,-0.3322,0.4581,-1.6574,1.75
22.018058,0.1500,0.7466,-1.0830,1.32
22.027106,0.4670,0.8484,-0.5189,1.10
22.033966,0.3750,0.8202,-0.1716,0.92
22.043494,0.0954,0.6215,0.2350,0.67
22.060238,0.4015,0.0722,0.9505,1.03
22.066088,0.4831,0.0782,1.0999,1.20
22.076700,0.7470,0.0405,1.1080,1.34
22.093036,1.0609,-0.0612,1.2503,1.64
22.098363,1.2906,-0.2142,1.2107,1.78
22.110613,1.0498,-0.2175,1.0144,1.48
22.114593,0.6698,-0.1290,0.8100,1.06
22.127340,0.3320,0.0016,0.7645,0.83
22.143619,-0.3489,0.3545,0.7160,0.87
22.146548,0.3085,-0.0525,0.3538,0.47
22.160358,0.6072,-0.8305,-0.5396,1.16
22.162547,0.1411,-1.3687,-2.0020,2.43
22.176789,-1.3913,-1.6508,-2.8071,3.54
22.193741,-1.9329,-1.5816,-2.7951,3.75
22.194776,-0.9835,-1.0799,-1.5725,2.15
22.202894,0.3735,-0.1937,-0.4013,0.58
22.218911,0.9740,1.4277,1.3958,2.22
22.239144,0.6905,1.9836,2.1211,2.99
22.239947,0.4426,2.1642,2.2725,3.17
22.250739,-0.2936,2.1905,2.1203,3.06
22.263203,-0.9274,1.6545,1.5319,2.44
22.269976,-0.6813,1.1020,1.2385,1.79
22.287434,0.4759,0.1962,0.8147,0.96
22.287914,1.0770,-0.8618,0.5018,1.47
22.301413,0.6517,-1.1241,0.2718,1.33
22.315955,0.7802,-1.2019,-0.1417,1.44
22.316396,0.7924,-1.1574,-0.6084,1.53
22.330728,-0.8632,-0.7366,-1.2303,1.67
22.345327,-0.4693,0.0224,-1.1653,1.26
22.347342,-0.6448,0.3798,-0.7860,1.09
22.360132,-0.9998,0.7265,0.0589,1.24
22.363341,-1.2660,0.9299,0.8262,1.77
22.376872,-1.2109,0.8860,1.0923,1.86
22.393059,-0.6775,-0.0342,1.2354,1.41
22.395651,-1.1109,-0.1922,0.7741,1.37
22.410567,-1.5904,-0.2001,0.4932,1.68
22.427006,-1.4519,0.1172,0.4441,1.52
22.427561,-1.3399,0.4740,0.4401,1.49
22.435719,-0.9510,0.6206,0.3766,1.20
22.443856,-0.5437,0.4561,0.4845,0.86
22.460099,-0.3749,0.1454,0.3688,0.55
22.467704,-0.2850,0.1044,0.3382,0.45
22.476164,-0.2874,0.2235,0.1150,0.38
22.483737,0.0486,0.2588,-0.2586,0.37
22.493204,0.4282,0.1989,-0.5042,0.69
22.509943,0.6774,-0.0505,-0.6518,0.94
22.516373,0.8247,-0.4628,-0.4523,1.05
22.526592,1.0525,-1.0591,0.0519,1.49
22.543228,0.8019,-0.7849,0.6709,1.31
22.548107,0.5950,-0.4756,0.8156,1.12
22.559830,0.2642,-0.1379,0.6947,0.76
22.564144,0.1165,0.2187,0.4192,0.49
22.576271,0.0254,0.5993,0.3451,0.69
22.592759,-0.4269,0.8301,-0.2603,0.97
22.599549,-0.6380,0.5391,-0.5413,1.00
22.610810,-0.5783,0.2508,-0.6766,0.92
22.628610,0.3488,-0.1694,-0.8686,0.95
22.629090,0.6270,-0.4807,-0.4266,0.90
22.643618,0.2133,-0.5860,-0.2177,0.66
22.645662,0.2435,-0.5667,-0.1930,0.65
22.670623,0.3371,-0.4708,-0.0193,0.58
22.671103,0.4085,-0.2716,-0.3123,0.58
22.684585,0.5669,-0.1304,-0.4578,0.74
22.685056,0.5893,-0.3036,-0.1470,0.68
22.698539,0.0680,-0.1776,0.0049,0.19
22.712652,0.2633,0.0126,-0.0510,0.27
22.716665,0.2987,-0.0242,0.7388,0.80
22.727049,0.0310,0.2492,0.2618,0.36
22.732985,0.2306,0.3921,0.2559,0.52
22.742791,-0.1683,0.3858,0.1977,0.47
22.759315,-0.0455,0.3968,0.1132,0.42
22.764793,0.0235,0.1114,0.1348,0.18
22.776066,0.0727,0.0999,-0.0081,0.12
22.792475,0.4354,0.0970,-0.1463,0.47
22.796964,0.2529,-0.2215,0.1039,0.35
22.809244,0.0789,-0.2463,0.3274,0.42
22.812995,0.2200,0.1093,0.3733,0.45
22.826506,0.4164,-0.4417,0.1238,0.62
22.842977,-0.2953,-0.2786,0.2709,0.49
22.845219,-0.4832,-0.2539,0.2900,0.62
22.858916,-0.2408,-0.0593,0.1917,0.31
22.875876,-0.2863,-0.0961,0.1060,0.32
22.877323,-0.1790,0.1568,0.0808,0.25
22.892614,-0.5011,0.2214,-0.1332,0.56
22.893406,-0.7414,0.2802,-0.1266,0.80
22.909569,-1.2081,0.4442,-0.3806,1.34
22.917472,-1.3566,0.3616,-0.3077,1.44
22.925921,-1.2654,0.3651,-0.1755,1.33
22.937502,-0.9346,0.3611,-0.0878,1.01
22.958078,-0.5348,0.2921,0.1395,0.63
22.958656,-0.1820,0.2396,0.1846,0.35
22.980814,-0.2704,0.1119,0.1238,0.32
22.981264,-0.0149,-0.1026,0.1118,0.15
22.990250,0.3394,-0.4773,0.5769,0.82
23.004566,0.4784,-0.6317,0.9409,1.23
23.019030,0.5412,-0.7698,0.6878,1.17
23.019546,0.5830,-0.8316,0.1939,1.03
23.033298,0.6589,-0.6706,-0.3153,0.99
23.033752,0.4248,-0.4802,-0.1856,0.67
23.047577,0.5507,-0.3895,0.6000,0.90
23.061592,0.7861,-0.4234,1.1274,1.44
23.076304,-0.1426,-0.4213,-0.0381,0.45
23.078165,-0.6951,-0.3683,-0.5859,0.98
23.092819,-0.9053,-0.3400,-0.9264,1.34
23.094175,-0.6281,-0.2884,-1.1099,1.31
23.109001,0.1693,-0.2870,-1.2157,1.26
23.125721,0.9002,-0.0168,-0.2416,0.93
23.126476,0.3591,0.1931,-0.0499,0.41
23.134305,-0.2136,0.1596,-0.2450,0.36
23.142722,-0.8740,0.2435,-0.1611,0.92
23.159095,-0.9247,0.3251,0.0168,0.98
23.166536,-0.5063,-0.0005,0.3430,0.61
23.175859,-0.3159,-0.1611,0.6990,0.78
23.182684,-0.1360,-0.2284,0.6397,0.69
23.198583,-0.1630,-0.0399,0.7809,0.80
23.208939,-0.2768,0.2253,0.8509,0.92
23.214644,-0.3027,0.5281,0.8216,1.02
23.226181,-0.2936,0.7438,0.6853,1.05
23.242470,-0.6275,0.8723,-0.2017,1.09
23.246727,-0.6994,0.7522,-0.8153,1.31
23.258933,-0.8575,0.4946,-1.0476,1.44
23.267549,-0.7412,0.3029,-1.2690,1.50
23.276913,-0.4231,0.1600,-1.3448,1.42
23.293223,0.0141,0.3041,-0.7584,0.82
23.295042,0.1913,0.3841,-0.2500,0.50
23.314519,0.0361,0.3639,0.0349,0.37
23.315060,-0.2165,0.3168,0.2206,0.44
23.335114,-0.3852,0.2694,0.4556,0.65
23.336009,-0.5248,0.2717,0.5885,0.83
23.351855,-0.4806,0.2480,0.3658,0.65
23.365960,-0.1485,0.1329,0.1304,0.24
23.366962,-0.1405,0.0918,0.2405,0.29
23.379718,-0.1897,0.0968,0.1109,0.24
23.383147,-0.1907,0.0566,-0.0002,0.20
23.393747,-0.0724,-0.0291,0.0368,0.09
23.408679,0.0670,-0.1242,0.3311,0.36
23.415449,0.0286,-0.1318,0.2893,0.32
23.425353,0.1199,-0.1257,0.1765,0.25
23.442105,0.0868,0.0010,-0.1355,0.16
23.447609,0.0562,0.0800,-0.1223,0.16
23.458626,-0.0165,0.1142,0.0216,0.12
23.463656,-0.0378,0.0843,0.1613,0.19
23.476358,-0.1363,0.0208,0.2235,0.26
23.492010,-0.3022,-0.0783,0.1100,0.33
23.495766,-0.3518,-0.0325,0.0240,0.35
23.508554,-0.3336,0.0204,0.0222,0.33
23.525037,-0.1183,0.0788,0.0343,0.15
23.528039,-0.0085,0.1086,0.0507,0.12
23.542382,0.0360,0.1170,0.0218,0.12
23.544608,0.0172,0.0875,-0.0092,0.09
23.559040,0.0573,0.0561,-0.0324,0.09
23.574821,0.0605,-0.0560,-0.0947,0.13
23.576196,0.0580,-0.0580,-0.1171,0.14
23.584331,0.0192,-0.0645,-0.0935,0.12
23.592619,-0.0193,-0.0518,-0.0288,0.06
23.608627,-0.0186,-0.0268,0.1223,0.13
23.616255,0.0299,-0.0289,0.1599,0.17
23.625042,-0.0079,-0.0097,0.1704,0.17
23.641117,-0.0801,0.0548,0.1335,0.17
23.651855,-0.1141,0.0618,0.1632,0.21
23.660474,-0.1503,0.0373,0.1583,0.22
23.664582,-0.1481,0.0101,0.1645,0.22
