time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
25.520277,0.0176,-0.0207,-0.0243,0.04
25.527372,-0.0029,-0.0246,-0.0960,0.10
25.537026,0.0132,0.0048,-0.1316,0.13
25.554327,0.0722,0.0495,-0.1094,0.14
25.560054,0.0926,0.0559,-0.0638,0.13
25.570896,0.0878,0.0412,0.0009,0.10
25.587439,0.0191,0.0857,0.1343,0.16
25.591758,-0.0033,0.0703,0.2081,0.22
25.603720,-0.0611,0.0624,0.2723,0.29
25.607697,-0.0960,0.0278,0.2649,0.28
25.626908,-0.0937,-0.0312,0.2242,0.24
25.627395,-0.0966,-0.0815,0.1407,0.19
25.637511,-0.0856,-0.1065,0.0191,0.14
25.654543,-0.1183,-0.1121,-0.1277,0.21
25.681714,-0.1478,-0.0712,-0.2369,0.29
25.696186,-0.1395,-0.1150,-0.1656,0.25
25.710779,-0.0709,-0.1827,0.0039,0.20
25.712000,-0.0379,-0.1634,0.0517,0.18
25.724787,0.0244,-0.1561,0.1211,0.20
25.738974,0.0534,-0.0811,0.1523,0.18
25.744401,0.0698,-0.0522,0.0971,0.13
25.753532,0.1027,-0.0119,0.0444,0.11
25.770312,0.1373,0.0486,0.0346,0.15
25.776361,0.1464,0.0838,0.0249,0.17
25.787100,0.1698,0.1212,-0.0134,0.21
25.792210,0.1664,0.1540,-0.0160,0.23
25.803578,0.1438,0.1818,-0.0257,0.23
25.819800,0.1513,0.1587,0.0147,0.22
25.824388,0.1055,0.1579,0.0098,0.19
25.836905,0.0843,0.1260,-0.0093,0.15
25.853890,-0.0542,0.0383,-0.0280,0.07
25.856907,-0.0998,-0.0148,-0.0013,0.10
25.870509,-0.1522,-0.0414,-0.0081,0.16
25.872678,-0.1788,-0.0822,-0.0173,0.20
25.886991,-0.1754,-0.1256,-0.0076,0.22
25.903450,-0.1304,-0.1805,0.0115,0.22
25.904857,-0.1117,-0.1968,0.0330,0.23
25.912871,-0.0781,-0.2294,0.0401,0.25
25.928851,-0.0464,-0.1600,0.0573,0.18
25.937123,-0.0516,-0.1181,0.0624,0.14
25.944734,-0.0691,-0.0978,0.0651,0.14
25.953415,-0.0847,-0.0487,0.0437,0.11
25.969767,-0.0507,-0.0394,-0.0017,0.06
25.981757,-0.0392,-0.0265,-0.0401,0.06
26.002562,-0.0400,0.0099,-0.0450,0.06
26.014816,0.0109,0.0951,-0.0357,0.10
26.032682,0.0927,0.1059,0.0262,0.14
26.033677,0.1226,0.1076,0.0739,0.18
26.049858,0.1303,0.0781,0.0952,0.18
26.064000,0.0838,0.0239,0.0707,0.11
26.084286,0.0565,0.0091,0.0610,0.08
26.098487,-0.0377,-0.0496,-0.0365,0.07
26.112840,0.0263,-0.0696,-0.0523,0.09
26.126921,0.0248,-0.0581,-0.0350,0.07
26.140970,0.0134,-0.0653,-0.0302,0.07
26.141388,0.0038,-0.0723,-0.0086,0.07
26.155226,0.0103,-0.0627,-0.0111,0.06
26.155651,-0.0482,-0.0769,-0.0161,0.09
26.170028,-0.0899,-0.0908,-0.0043,0.13
26.177930,-0.0730,-0.0716,-0.0162,0.10
26.186555,-0.0606,-0.0740,-0.0257,0.10
26.202855,-0.0268,-0.0420,0.0102,0.05
26.210045,-0.0243,-0.0126,0.0390,0.05
26.219950,-0.0027,0.0069,0.0486,0.05
26.225943,-0.0147,0.0094,0.0414,0.04
26.236767,-0.0030,0.0360,0.0509,0.06
26.253398,-0.0317,0.0293,0.0773,0.09
26.258141,-0.0362,0.0342,0.0725,0.09
26.269675,-0.0071,0.0271,0.0343,0.04
26.286224,-0.0261,0.0215,-0.0064,0.03
26.290231,-0.0404,-0.0029,-0.0615,0.07
26.303029,-0.0188,0.0013,-0.0734,0.08
26.306302,-0.0283,-0.0279,-0.0974,0.11
26.319700,-0.0521,-0.0257,-0.0758,0.10
26.336255,0.0081,-0.0446,-0.0135,0.05
26.338390,0.0464,-0.0516,-0.0063,0.07
26.353077,0.0505,-0.0345,-0.0064,0.06
26.354793,0.0324,-0.0365,0.0149,0.05
26.369471,0.0212,-0.0384,0.0290,0.05
26.381518,-0.0192,-0.0476,0.0120,0.05
26.402172,0.0168,-0.0548,0.0120,0.06
26.402940,0.0317,-0.0570,0.0336,0.07
26.416328,0.0069,-0.0204,0.0219,0.03
26.418952,-0.0190,-0.0081,0.0315,0.04
26.434554,-0.0308,-0.0033,-0.0068,0.03
26.435163,-0.0381,-0.0012,-0.0307,0.05
26.449449,-0.0433,0.0011,-0.0499,0.07
26.463324,-0.0794,0.0107,-0.0284,0.09
26.477720,-0.0076,-0.0370,-0.0260,0.05
26.478147,0.0041,-0.0228,-0.0333,0.04
26.492316,-0.0063,-0.0252,-0.0070,0.03
26.506153,0.0329,-0.0252,-0.0073,0.04
26.507162,0.0301,-0.0059,0.0118,0.03
26.520537,0.0276,0.0158,0.0357,0.05
26.536348,0.0159,0.0304,0.0693,0.08
26.539341,-0.0272,0.0374,0.0525,0.07
26.552736,-0.0374,-0.0154,-0.0002,0.04
26.555481,-0.0022,-0.0516,0.0116,0.05
26.569870,-0.0194,-0.0467,0.0020,0.05
26.586025,-0.0675,-0.0514,-0.0336,0.09
26.587472,-0.0390,-0.0488,-0.0404,0.07
26.602729,-0.0200,-0.0531,-0.0090,0.06
26.611549,0.0399,-0.0514,0.0536,0.08
26.619847,0.0392,-0.0529,0.0846,0.11
26.627612,0.0231,-0.0095,0.0269,0.04
26.636185,-0.0078,0.0092,-0.0045,0.01
26.652788,0.0020,0.0320,-0.0575,0.07
26.659704,0.0073,0.0153,-0.0335,0.04
26.669688,0.0371,-0.0180,0.0145,0.04
26.675835,0.0051,-0.0055,0.0267,0.03
26.686191,-0.0004,-0.0292,0.0461,0.05
26.702923,-0.0507,-0.0199,0.0369,0.07
26.708082,-0.0720,-0.0224,-0.0205,0.08
26.719338,-0.0506,-0.0371,-0.0181,0.07
26.735882,-0.0460,-0.0105,-0.0038,0.05
26.740059,-0.0120,-0.0270,0.0226,0.04
26.752520,-0.0137,-0.0196,0.0395,0.05
26.756010,0.0156,-0.0220,0.0707,0.08
26.775120,0.0249,-0.0533,0.0611,0.08
26.775641,0.0481,-0.0464,0.0107,0.07
26.786468,0.0327,-0.0349,-0.0182,0.05
26.804186,0.0116,0.0262,-0.0113,0.03
26.804648,0.0152,0.0377,0.0172,0.04
26.831383,-0.0217,0.0589,0.0051,0.06
26.832857,-0.0491,0.0854,0.0337,0.10
26.844343,-0.1013,0.1363,0.0837,0.19
26.844789,-0.1040,0.1031,0.0789,0.17
26.858153,-0.1016,0.0627,0.0956,0.15
26.872268,-0.0889,-0.0037,0.0550,0.10
26.876655,-0.0664,-0.0457,0.0168,0.08
26.886721,-0.0721,-0.0463,0.0410,0.09
26.902038,-0.1059,-0.0662,0.1515,0.20
26.908560,-0.1349,-0.0740,0.2184,0.27
26.919441,-0.1459,-0.0915,0.2014,0.27
26.924862,-0.1459,-0.1166,0.1652,0.25
26.936166,-0.1809,-0.1380,0.0808,0.24
26.952415,-0.1384,-0.1243,-0.0732,0.20
26.956754,-0.0834,-0.1055,-0.1116,0.17
26.969009,-0.0370,-0.0675,-0.1258,0.15
26.985619,-0.0335,-0.0016,0.0061,0.03
26.988986,-0.0326,-0.0432,0.0753,0.09
27.002115,-0.0573,-0.1105,0.0987,0.16
27.005386,-0.1142,-0.1685,0.0574,0.21
27.018903,-0.1639,-0.1835,-0.0102,0.25
27.035501,-0.1249,-0.0662,-0.1524,0.21
27.037393,-0.0196,-0.0114,-0.2007,0.20
27.052115,0.1285,0.0303,-0.2202,0.26
27.061293,0.3644,0.0925,-0.2027,0.43
27.069387,0.4252,0.0809,-0.1608,0.46
27.077224,0.4440,0.0556,-0.1359,0.47
27.086082,0.3760,0.0023,-0.0512,0.38
27.102544,0.0862,-0.0563,0.0976,0.14
27.109770,-0.0668,-0.0343,0.1475,0.17
27.119273,-0.1465,0.0107,0.1406,0.20
27.125487,-0.1387,-0.0099,0.1243,0.19
27.138997,-0.0426,-0.0198,0.0648,0.08
27.153134,0.1701,0.0026,-0.1196,0.21
27.157469,0.2296,-0.0119,-0.2038,0.31
27.170384,0.2446,0.0215,-0.2260,0.33
27.190998,0.1852,0.0077,-0.1099,0.22
27.191523,0.1057,-0.0160,-0.0314,0.11
27.208942,0.0256,-0.0416,0.0451,0.07
27.209412,-0.0053,-0.0455,0.0763,0.09
27.224064,-0.0253,-0.0426,0.0885,0.10
27.224508,-0.0489,-0.0304,0.0721,0.09
27.238428,-0.0022,-0.0183,0.0558,0.06
27.252920,0.0534,-0.0585,0.0542,0.10
27.269334,0.0135,-0.0595,0.0711,0.09
27.270276,-0.0345,-0.0824,0.0878,0.13
27.285364,-0.0748,-0.0695,0.0783,0.13
27.286186,-0.1476,-0.0425,0.0594,0.16
27.302208,-0.2027,-0.0088,-0.0261,0.20
27.310042,-0.1494,-0.0356,-0.0856,0.18
27.318874,-0.0817,-0.0605,-0.1163,0.15
27.326262,-0.0070,-0.1072,-0.1613,0.19
27.336241,0.0504,-0.0984,-0.1443,0.18
27.351662,0.1236,-0.0656,-0.0910,0.17
27.358100,0.1296,-0.0610,-0.0621,0.16
27.368045,0.1135,-0.0279,-0.0405,0.12
27.384745,0.0874,-0.0169,0.0050,0.09
27.390209,0.0509,-0.0224,-0.0142,0.06
27.401078,0.0193,-0.0282,-0.0119,0.04
27.406704,-0.0025,-0.0437,-0.0048,0.04
27.418060,-0.0288,-0.0257,-0.0095,0.04
27.434740,-0.0578,0.0302,0.0410,0.08
27.438877,-0.1041,0.0732,0.0868,0.15
27.451839,-0.1268,0.0588,0.1420,0.20
27.454995,-0.1116,0.0539,0.1613,0.20
27.468248,-0.1162,0.0319,0.1398,0.18
27.484712,-0.0803,-0.0022,0.0200,0.08
27.487123,-0.0919,-0.0116,-0.0302,0.10
27.502258,-0.0839,-0.0232,-0.0684,0.11
27.511062,-0.0580,-0.0098,-0.0657,0.09
27.522920,-0.0597,-0.0226,-0.0560,0.08
27.527425,-0.0476,-0.0012,-0.0417,0.06
27.538283,-0.0645,-0.0062,-0.0034,0.06
27.554842,-0.0803,-0.0060,0.0754,0.11
27.561811,-0.0482,-0.0297,0.0728,0.09
27.579753,-0.0183,-0.0322,0.0487,0.06
27.580255,0.0386,-0.0637,0.0223,0.08
27.594588,0.1030,-0.0787,0.0007,0.13
27.595104,0.1252,-0.0937,0.0128,0.16
27.609042,0.1572,-0.0774,0.0105,0.18
27.623415,0.1621,-0.0208,0.0177,0.16
27.637939,0.1315,-0.0050,-0.0476,0.14
27.639850,0.0978,-0.0029,-0.0647,0.12
27.652285,0.0957,-0.0342,-0.0626,0.12
27.655652,0.0927,-0.0432,-0.0459,0.11
27.668125,0.0815,-0.0568,-0.0075,0.10
27.684858,0.1061,-0.0221,-0.0019,0.11
27.688033,0.1098,-0.0360,-0.0182,0.12
27.702014,0.0629,-0.0160,0.0063,0.07
27.718452,-0.0151,0.0068,0.0766,0.08
27.719976,-0.0823,0.0049,0.1032,0.13
27.735197,-0.1669,0.0054,0.1298,0.21
27.735998,-0.2425,0.0200,0.1275,0.27
27.751999,-0.3032,0.0032,0.0703,0.31
27.760033,-0.3163,-0.0043,0.0489,0.32
27.768468,-0.3022,-0.0217,-0.0417,0.31
27.776018,-0.2681,-0.0057,-0.0604,0.27
27.784950,-0.2453,-0.0133,-0.0814,0.26
27.801435,-0.1100,0.0197,-0.0782,0.14
27.808500,-0.0726,0.0360,-0.0588,0.10
27.818410,-0.0300,0.0332,-0.0277,0.05
27.834910,0.0173,-0.0269,0.0624,0.07
27.840470,0.0327,-0.0628,0.0667,0.10
27.851280,0.0295,-0.1086,0.0399,0.12
27.856370,0.0464,-0.1134,0.0419,0.13
27.871134,0.0522,-0.1038,0.0465,0.13
27.885120,0.0660,-0.1148,0.0847,0.16
27.888506,0.1046,-0.1311,0.0872,0.19
27.901985,0.1471,-0.1283,0.0871,0.21
27.904891,0.1672,-0.1060,0.0390,0.20
27.924219,0.1534,-0.0481,-0.0068,0.16
27.924734,0.1327,-0.0074,-0.0429,0.14
27.940548,0.1413,0.0544,-0.1029,0.18
27.955069,0.0442,0.1396,-0.0839,0.17
27.955520,-0.0142,0.1158,-0.0434,0.12
27.969419,-0.0604,0.0828,-0.0100,0.10
27.977092,-0.1306,-0.0447,0.0211,0.14
27.985348,-0.1613,-0.0820,0.0235,0.18
28.001519,-0.1481,-0.0801,0.0408,0.17
28.009087,-0.1407,-0.0555,0.0364,0.16
28.018155,-0.1212,-0.0408,0.0081,0.13
28.025098,-0.1071,-0.0051,0.0299,0.11
28.034389,-0.0779,0.0160,0.0132,0.08
28.050989,-0.0610,0.0363,0.0245,0.08
28.057224,-0.0869,0.0311,0.0622,0.11
28.067628,-0.1176,-0.0072,0.0640,0.13
28.084253,-0.1003,-0.0210,0.0558,0.12
28.089692,-0.0849,-0.0137,0.0293,0.09
28.101085,-0.0137,-0.0379,0.0148,0.04
28.105512,0.0507,-0.0409,-0.0283,0.07
28.117885,0.1144,-0.0682,-0.0452,0.14
28.134376,0.1848,-0.0816,0.0353,0.21
28.137641,0.1359,-0.1054,0.1135,0.21
28.150912,0.0766,-0.0855,0.1556,0.19
28.167636,-0.1542,0.0144,0.1753,0.23
28.169975,-0.2952,0.0630,0.1603,0.34
28.184305,-0.4081,0.1375,0.1169,0.45
28.185824,-0.4498,0.2138,0.0592,0.50
28.201770,-0.3800,0.1608,-0.0053,0.41
28.210090,-0.2631,0.0902,0.0114,0.28
28.218222,-0.1410,-0.0131,0.1092,0.18
28.225850,-0.0646,-0.1104,0.1923,0.23
28.234388,-0.0231,-0.1760,0.2919,0.34
28.251064,-0.1655,-0.2002,0.3024,0.40
28.259190,-0.2554,-0.2295,0.2113,0.40
28.274869,-0.3258,-0.2375,0.1157,0.42
28.275351,-0.4150,-0.2196,-0.0298,0.47
28.284678,-0.4201,-0.2398,-0.1413,0.50
28.301499,-0.2659,-0.1828,-0.2661,0.42
28.306561,-0.1479,-0.1489,-0.2968,0.36
28.322179,0.0020,-0.0797,-0.3212,0.33
28.343066,0.2743,0.0338,-0.2699,0.39
28.343689,0.4885,0.0710,-0.2535,0.55
28.360188,0.6752,0.0833,-0.2253,0.72
28.360626,0.8725,0.1124,-0.2280,0.91
28.374299,0.9885,0.1157,-0.2160,1.02
28.374811,1.0038,0.1101,-0.1917,1.03
28.388541,0.9670,0.1504,-0.1443,0.99
28.403005,0.7524,0.2126,0.2147,0.81
28.417845,0.4963,0.1338,0.0708,0.52
28.419013,0.4841,0.1289,0.1114,0.51
28.427154,0.3475,0.1039,0.0111,0.36
28.435204,0.1350,0.1066,-0.0649,0.18
28.451231,0.8563,-0.1348,0.1638,0.88
28.458901,1.1251,-0.0939,-0.3095,1.17
28.467311,0.9836,0.0826,-0.8402,1.30
28.475101,0.2412,0.0675,-0.7962,0.83
28.491140,-0.6127,-0.1578,0.2556,0.68
28.500440,-0.5315,-0.1363,0.1409,0.57
28.507096,-0.3024,-0.2703,0.0074,0.41
28.517712,-0.2611,-0.4013,-0.0224,0.48
28.533970,-0.5467,-0.2027,-0.2662,0.64
28.539161,-0.7468,-0.1671,-0.0980,0.77
28.550386,-0.7218,-0.1687,0.1772,0.76
28.555372,-0.6256,-0.1860,0.3222,0.73
28.567370,-0.6266,-0.2947,0.4211,0.81
28.583958,-0.6456,-0.3451,0.5192,0.90
28.587490,-0.5210,-0.0495,0.4447,0.69
28.600799,-0.7239,-0.0248,0.6432,0.97
28.617249,-0.6711,-0.0908,0.3581,0.77
28.619756,-0.4101,-0.1208,0.0436,0.43
28.634534,-0.4960,-0.0117,-0.2764,0.57
28.636107,-0.6827,0.1270,-0.2979,0.76
28.651033,-0.6142,0.1097,-0.1646,0.65
28.659855,-0.4044,0.0323,-0.0810,0.41
28.675133,-0.0617,0.1525,-0.5152,0.54
28.675642,0.2206,0.3238,-0.4266,0.58
28.684394,0.6018,0.4715,-0.0550,0.77
28.701376,0.6860,0.2358,-0.1232,0.74
28.707763,0.5231,0.0073,-0.0028,0.52
28.722452,0.0761,-0.2139,-0.1504,0.27
28.724747,-0.2695,-0.3348,-0.2258,0.49
28.739889,-0.5886,-0.3090,-0.2843,0.72
28.755131,-0.7850,0.0052,-0.2639,0.83
28.755916,-0.5350,0.0253,-0.0346,0.54
28.769188,-0.1032,0.0371,0.3461,0.36
28.783479,0.4889,0.0039,0.7848,0.92
28.788098,0.6927,0.0000,0.7137,0.99
28.800438,1.0706,0.0526,0.5824,1.22
28.817379,1.3765,0.0394,-0.2788,1.41
28.820526,1.4817,-0.2410,-0.9679,1.79
28.834179,1.1876,-0.2999,-1.0893,1.64
28.836329,0.6836,-0.0276,-0.8386,1.08
28.850159,0.3106,0.0961,-0.6066,0.69
28.866905,-0.2700,-0.2613,-0.7113,0.80
28.868572,-0.3426,-0.1842,-0.2584,0.47
28.883536,-0.3584,-0.1719,0.0894,0.41
28.884622,-0.2365,-0.2203,0.3415,0.47
28.900560,-0.1567,-0.0938,0.8289,0.85
28.908730,-0.3894,0.1668,0.7648,0.87
28.917506,-0.6120,0.2913,0.4205,0.80
28.924818,-0.6454,0.2272,0.1144,0.69
28.940716,-0.7777,0.0740,-0.1914,0.80
28.950255,-0.6867,-0.0087,-0.3370,0.77
28.956731,-0.4754,-0.0663,-0.2335,0.53
28.967167,-0.3723,0.0188,-0.0295,0.37
28.983731,-0.1695,0.2194,0.1798,0.33
28.988954,-0.2010,0.2202,0.2424,0.38
29.000037,-0.2350,0.1421,0.2258,0.36
29.005001,-0.1435,0.0731,0.2233,0.28
29.016560,-0.0120,-0.0368,0.1607,0.17
29.033517,0.1255,-0.1114,0.1000,0.20
29.037136,0.2081,-0.1048,0.0758,0.25
29.050383,0.1864,-0.0963,0.0399,0.21
29.066957,0.0241,0.0735,-0.0482,0.09
29.075082,0.0557,0.1173,-0.2492,0.28
29.084139,0.0596,0.1543,-0.3811,0.42
29.085323,-0.0072,0.0395,-0.4199,0.42
29.100662,0.0169,-0.1693,-0.2791,0.33
29.118436,0.4617,-0.3420,0.0623,0.58
29.119030,0.5753,-0.2349,0.2173,0.66
29.127189,0.5883,-0.0614,0.1951,0.62
29.144009,0.3993,0.1008,0.0798,0.42
29.144544,0.1781,0.1249,0.0173,0.22
29.157985,-0.0155,0.0576,-0.0449,0.07
29.172310,-0.2801,-0.0428,-0.0682,0.29
29.186539,-0.2041,-0.0913,0.0358,0.23
29.189803,-0.0291,-0.0712,0.0889,0.12
29.200969,0.0602,0.0007,0.0368,0.07
29.205788,0.1389,0.0479,0.0542,0.16
29.216974,0.2901,0.0258,0.0118,0.29
29.233292,0.1753,-0.0119,0.0252,0.18
29.237863,-0.0053,-0.0012,0.1146,0.11
29.250536,-0.1952,-0.0124,0.2040,0.28
29.254432,-0.3207,0.0422,0.1689,0.36
29.266518,-0.4763,0.0908,0.0978,0.49
29.283080,0.3560,0.2462,0.2061,0.48
29.286372,0.5553,0.0088,-0.0489,0.56
29.299950,0.7276,-0.1508,-0.2660,0.79
29.316477,0.4514,-0.3558,0.1674,0.60
29.318310,0.0980,-0.2294,0.1138,0.27
29.332982,-0.1139,-0.1594,-0.0525,0.20
29.334588,-0.0288,-0.0130,-0.3091,0.31
29.351088,0.1709,0.0079,-0.5970,0.62
29.358529,0.1308,0.1415,-0.4630,0.50
29.366875,-0.1562,0.1704,-0.2038,0.31
29.374813,-0.2490,0.0379,0.0988,0.27
29.390948,-0.5239,0.0589,0.4508,0.69
29.399948,-0.7354,0.1434,0.3942,0.85
29.406677,-0.8302,0.2423,0.6486,1.08
29.416196,-0.4330,0.0969,0.4977,0.67
29.432880,0.1187,-0.5761,0.0822,0.59
29.438944,0.1389,-0.4648,-0.0600,0.49
29.449866,0.0435,-0.2858,-0.2046,0.35
29.455358,-0.2079,-0.0672,-0.2461,0.33
29.466168,-0.3024,0.0434,-0.2969,0.43
29.482834,-0.1707,0.1193,-0.2878,0.36
29.487162,-0.2207,0.1684,-0.1703,0.33
29.500915,-0.3041,0.1938,-0.0405,0.36
29.513538,-0.1556,0.1113,0.0415,0.20
29.525194,0.1175,-0.0124,0.1337,0.18
29.540103,0.1976,-0.0581,0.2706,0.34
29.540661,0.2891,-0.1067,0.2758,0.41
29.557069,0.2769,-0.0681,0.3000,0.41
29.557566,0.1588,0.0724,0.0559,0.18
29.576345,0.4983,0.0396,-0.0280,0.50
29.576810,0.3653,0.0444,-0.2244,0.43
29.591176,-0.0226,0.0170,-0.4231,0.42
29.605331,-0.1354,0.0220,-0.0081,0.14
29.607605,-0.1783,-0.1711,0.1146,0.27
29.619430,-0.0962,-0.1937,0.2180,0.31
29.633550,-0.5202,-0.0539,-0.0980,0.53
29.639675,-0.4857,0.0680,-0.1623,0.52
29.649989,-0.2745,0.1608,-0.1829,0.37
29.656142,-0.0548,0.1666,-0.1336,0.22
29.666692,-0.1251,0.1599,-0.0816,0.22
29.682320,0.0481,0.0546,0.0656,0.10
29.687803,0.2129,-0.0629,0.1700,0.28
29.699619,0.4039,-0.2019,0.3291,0.56
29.716107,0.1721,-0.2338,0.2151,0.36
29.720010,-0.0238,-0.2032,-0.0001,0.20
29.732568,-0.0815,-0.0563,-0.2870,0.30
29.736114,0.0164,0.0640,-0.3747,0.38
29.749449,0.1535,0.1486,-0.4881,0.53
29.765791,0.0132,-0.0268,-0.2939,0.30
29.768184,-0.0739,-0.0877,-0.1876,0.22
29.782887,-0.2603,-0.2710,0.0171,0.38
29.784318,-0.4148,-0.4065,0.1760,0.61
29.799692,-0.6414,-0.4266,0.3251,0.84
29.808549,-0.5087,-0.2291,0.3567,0.66
29.816669,-0.4990,-0.3236,0.2203,0.63
29.824296,-0.4309,-0.3298,-0.0051,0.54
29.840464,-0.5726,-0.2313,-0.0869,0.62
29.849188,-0.2661,-0.1904,-0.2760,0.43
29.856835,-0.1310,-0.4270,-0.2112,0.49
29.865929,-0.2157,-0.6875,-0.1029,0.73
29.882663,-0.3495,-0.6670,0.0525,0.75
29.888654,-0.0837,-0.3908,0.1978,0.45
29.903098,0.1949,-0.1053,0.3211,0.39
29.904919,0.4184,0.2282,0.3842,0.61
29.917228,0.3877,0.4706,0.4302,0.75
29.934106,0.0120,0.4466,0.0255,0.45
29.937158,-0.0534,0.2426,-0.3145,0.40
29.956044,0.0226,0.0330,-0.4359,0.44
29.958980,0.1122,-0.2075,-0.3262,0.40
29.972902,0.0731,-0.4142,-0.3377,0.54
29.994168,-0.5022,-0.9450,-0.2797,1.11
29.994911,-0.8107,-1.0318,-0.0720,1.31
29.995455,-0.9315,-0.9890,0.2114,1.37
30.010161,-0.7763,-0.9974,0.4786,1.35
30.025761,-0.0413,-0.2759,0.6784,0.73
30.026252,0.3027,-0.0085,0.5513,0.63
30.044202,0.3082,0.3919,0.3227,0.59
30.044672,0.4369,0.6006,0.0312,0.74
30.062020,0.4138,0.7239,-0.3059,0.89
30.079186,0.1059,0.4712,-0.5898,0.76
30.079760,-0.0721,0.2596,-0.2823,0.39
30.095225,-0.5002,-0.0132,0.0450,0.50
30.095752,-0.0918,-0.9034,0.2515,0.94
30.109660,0.5236,-1.3355,0.2702,1.46
30.133974,-0.1593,-0.0894,-0.1097,0.21
30.139694,-0.4359,0.5931,-0.0840,0.74
30.141099,-0.6056,1.1876,-0.0718,1.33
30.158567,0.2361,1.1470,0.0221,1.17
30.159184,0.2128,1.2522,-0.3343,1.31
30.176840,-0.0881,1.2253,-0.5959,1.37
30.177440,-0.4254,1.1877,-0.7002,1.44
30.191699,-0.3362,1.0053,0.0307,1.06
30.207176,-0.1564,0.8574,0.3022,0.92
30.207679,0.1144,0.8105,0.3705,0.90
30.222497,0.2913,0.7757,0.3428,0.90
30.243092,0.4753,0.6292,0.0748,0.79
30.243841,0.4959,0.4048,0.0772,0.64
30.244415,0.4081,0.2449,0.0277,0.48
30.263190,0.1797,0.1670,-0.1010,0.27
30.279054,-0.1216,0.0253,-0.0579,0.14
30.279619,-0.3372,-0.0514,-0.0336,0.34
30.300388,-0.5278,-0.1273,-0.0811,0.55
30.300866,-0.5772,-0.2814,-0.0707,0.65
30.314823,-0.0052,-0.4718,-0.0589,0.48
30.315285,0.0586,-0.2782,0.1097,0.30
30.329997,-0.0304,-0.0889,0.1760,0.20
30.344856,-0.0699,0.0199,0.1384,0.16
30.359485,-0.0333,0.0330,0.0133,0.05
30.360069,-0.0981,0.0513,-0.0527,0.12
30.386777,-0.1400,-0.0387,-0.0625,0.16
30.427625,-0.1685,0.0082,-0.1012,0.20
31.888214,2.9552,0.3237,0.4903,3.01
31.905227,2.3373,0.1260,0.6086,2.42
31.911621,1.4717,-2.0927,1.6545,3.05
31.922801,1.3679,-2.5917,3.4497,4.53
31.928028,1.6080,-1.7361,6.0423,6.49
31.943930,1.4966,-0.6585,7.0084,7.20
31.952061,2.1009,-0.5106,5.3499,5.77
31.966469,2.9583,-0.4655,3.3392,4.49
31.968192,3.9527,-0.4849,1.2539,4.18
31.981128,4.4791,-0.8070,-0.2428,4.56
31.997213,5.2467,-1.6957,-2.7404,6.16
32.000260,5.7946,-2.2421,-3.7679,7.27
32.015802,5.6055,-3.5098,-4.5311,8.02
32.031962,2.7633,-4.9666,-3.8323,6.85
32.032172,1.1030,-5.0081,-2.9840,5.93
32.042083,-0.4573,-5.0119,-2.1614,5.48
32.050861,-1.5722,-4.8309,-1.1073,5.20
32.066436,-2.3496,-4.0024,-1.1232,4.78
32.072510,-2.5615,-3.4741,-1.3505,4.52
32.081659,-2.7066,-3.0107,-1.1843,4.22
32.088510,-3.0464,-2.6642,-0.8830,4.14
32.104849,-2.5146,-2.1028,-0.1861,3.28
32.115438,-1.9073,-1.8853,0.2702,2.70
32.120597,-0.6268,-1.7758,0.5232,1.95
32.133473,0.8021,-1.5108,0.3843,1.75
32.154713,3.1950,-1.9417,-0.1917,3.74
32.154835,3.7822,-2.4060,-0.8185,4.56
32.162807,4.1011,-2.7509,-2.0129,5.33
32.168630,3.6299,-3.3891,-2.7525,5.68
32.186224,2.5954,-3.7125,-2.8666,5.36
32.203987,0.5586,-2.4178,1.3336,2.82
32.204129,8.3574,-0.7694,21.3415,22.93
32.215152,6.3302,1.8936,13.4379,14.97
32.229978,4.5291,1.9432,8.3288,9.68
32.233263,2.4040,0.9168,6.7386,7.21
32.247450,0.2683,-1.3610,7.3856,7.51
32.250290,-6.7398,-0.1840,1.1931,6.85
32.274665,2.3100,1.3210,1.3399,2.98
32.275170,0.9145,1.1805,3.0516,3.40
32.291007,-0.7682,-0.3737,2.1575,2.32
32.291325,-0.2986,-1.8497,0.8342,2.05
32.308201,1.5736,-2.0207,0.2412,2.57
32.308576,2.8853,-0.9207,0.6206,3.09
32.325041,3.0463,-0.1825,0.8305,3.16
32.333206,1.8521,-0.2605,0.9632,2.10
32.337651,1.4163,-0.5655,1.1529,1.91
32.353761,0.0028,-0.9406,0.2314,0.97
32.363373,-0.1575,-1.2102,-0.4843,1.31
32.370997,-0.1020,-1.5621,-1.1220,1.93
32.379793,0.2242,-2.0294,-1.1069,2.32
32.397014,-0.0132,-1.5858,-1.9054,2.48
32.402072,-0.9882,-1.0413,-2.2593,2.68
32.413742,-2.2066,-0.1163,-2.2523,3.16
32.418377,-3.2477,0.8255,-1.6855,3.75
32.429853,-5.1978,2.3150,-0.8249,5.75
32.447231,-6.0492,2.6202,-0.1290,6.59
32.451030,-5.1997,2.1935,-0.7295,5.69
32.464618,-4.3149,1.7874,-0.8757,4.75
32.481535,-2.3337,0.8247,-0.7534,2.59
32.482998,-1.6640,1.2598,-0.5705,2.16
32.498958,-1.4222,1.4696,-0.7581,2.18
32.499364,-1.5246,1.4175,-0.8465,2.25
32.519651,-1.5218,1.2676,-0.5405,2.05
32.520322,-1.8036,1.3597,0.2187,2.27
